,Total Raised,First Funding Year,First Funding Month,First Funding Day,Service_0,Service_Blockchain Infrastructure,Service_Blockchain Service,Service_CeFi,Service_Chain,Service_DeFi,Service_GameFi,Service_Meme,Service_NFT,Service_Social,Service_Stablecoin,Funding Round_0,"Funding Round_""Seed",Funding Round_Angel,Funding Round_Extended Seed,Funding Round_Grant,Funding Round_OTC Purchase,Funding Round_Pre-Seed,Funding Round_Pre-Series A,Funding Round_Seed,Funding Round_Series A,Funding Round_Series B,Funding Round_Strategic,Funding Round_Undisclosed,Inverstors_and_desc
83,0.0,0.9999999999999999,0.75,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,"Hashed Fund, Everest Ventures, Momentum 6, Arcane Group Asterix is a forward-looking digital ownership platform, energized by its unique DN404 technology. DN404 is an innovative contract that bridges the gap between fungible ERC-20 tokens and non-fungible ERC-721 tokens, ensuring that any action taken on one is accurately mirrored on the other. This symbiosis is central to Asterix's offering, which includes the $ASTX token and its corresponding NFTs."
84,0.0,0.9999999999999999,0.75,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,"Hashed Fund, Everest Ventures, Momentum 6, Arcane Group Asterix is a forward-looking digital ownership platform, energized by its unique DN404 technology. DN404 is an innovative contract that bridges the gap between fungible ERC-20 tokens and non-fungible ERC-721 tokens, ensuring that any action taken on one is accurately mirrored on the other. This symbiosis is central to Asterix's offering, which includes the $ASTX token and its corresponding NFTs."
85,0.0,0.9999999999999999,0.75,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,"Hashed Fund, Everest Ventures, Momentum 6, Arcane Group Asterix is a forward-looking digital ownership platform, energized by its unique DN404 technology. DN404 is an innovative contract that bridges the gap between fungible ERC-20 tokens and non-fungible ERC-721 tokens, ensuring that any action taken on one is accurately mirrored on the other. This symbiosis is central to Asterix's offering, which includes the $ASTX token and its corresponding NFTs."
86,0.0,0.9999999999999999,0.75,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,"Hashed Fund, Everest Ventures, Momentum 6, Arcane Group Asterix is a forward-looking digital ownership platform, energized by its unique DN404 technology. DN404 is an innovative contract that bridges the gap between fungible ERC-20 tokens and non-fungible ERC-721 tokens, ensuring that any action taken on one is accurately mirrored on the other. This symbiosis is central to Asterix's offering, which includes the $ASTX token and its corresponding NFTs."
87,0.06838905775075987,0.9999999999999999,0.75,0.6666666666666666,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,"Peak XV Partners(ex-Sequoia India), HashKey Capital, Morningstar Ventures, Sandeep Nailwal Mystiko.Network serves as the foundational Base Layer of WEB3, powered by the versatile Mystiko SDK. This universal Zero-Knowledge (ZK) SDK offers a suite of features including scalability, interoperability, privacy, and AI capabilities, seamlessly compatible with every blockchain and decentralized application (dapp) simultaneously."
88,0.0060790273556231,0.9999999999999999,0.75,0.6666666666666666,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,"Kenetic Capital, Sandeep Nailwal, PANONY, CitizenX Crypto Ventures Ooga Booga is a decentralized exchange aggregator operating on Berachain, dedicated to finding the most cost-effective crypto swaps for traders. By scanning over half a dozen different exchanges, Ooga Booga ensures users access the cheapest available swap options, enhancing efficiency and cost savings in the cryptocurrency trading process."
89,0.0,0.9999999999999999,0.75,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,"GBV Capital, Alliance DAO, Alchemy, GSR EarlyFans is a groundbreaking SocialFi application hosted on Blast, designed to empower creators by enabling them to monetize their content directly, without the need for traditional advertising or merchandise strategies. With EarlyFans, creators can cultivate direct relationships with their audience and generate revenue through their content, offering a more streamlined and sustainable approach to monetization within the Blast ecosystem."
90,0.121580547112462,0.9999999999999999,0.75,0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,"DragonFly Capital, Pantera Capital, The Spartan Group, Sandeep Nailwal Combining the strengths of optimistic and ZK roll-ups, Morph aims to enhance scalability, minimize cost barriers, hasten dispute resolutions, and provide secure and adaptable transactions."
91,0.0,0.9999999999999999,0.75,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,"0 eesee is a one-stop liquidity solution for sellers, with a raffle system at an affordable cost. Tailored for digital assets, tokens and RWAs."
92,0.040486322188449844,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,"The Spartan Group, Infinity Ventures Crypto, 6th Man Ventures, Concave The Bornless is a gripping Free-to-Play FPS Horror game crafted in Unreal Engine. Players embark on a chilling journey alongside enigmatic characters, navigating through a dark and perilous environment to thwart an ominous ritual. Each character possesses unique personal objects, aiding them in their quest to unravel the mysteries lurking within the game's immersive world."
